Team,Conf,record,AdjOE,oe Rank,AdjDE,de Rank,Barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,AdjTempo
Vanderbilt,SEC,23-9,114.08038770680102,27,96.50451815501054,63,0.872595558838917,40,23,9,12,4,12-4,0.7072980558599319,0.582144574916025,0.7907145972728904,0.7072980558599319,0.582144574916025,0.7907145972728904,0.7094732591673604,0.8081920489807216,108.07788805096246,98.48036728406407,108.07788805096246,98.48036728406407,116.98734810343,98.6208289391749,116.87251446431348,97.13196342477146,0.8935619005226579,11,0.0567129874913046,1248.0,1188.0,1130.025,1.1044003451251077,1.0513041746864007,0,0.75,3.2597310384969385,24,52,68.09027291402609
Mississippi St.,SEC,24-12,110.65116513965538,55,93.98487593518232,34,0.8673076302718046,41,24,12,9,7,9-7,0.6377953211546419,0.4831013678909123,0.756291593810037,0.6377953211546419,0.4831013678909123,0.756291593810037,0.7508292426609224,0.8496835571934471,105.95010277827627,99.92729755173217,105.95010277827627,99.92729755173217,106.85410155774944,94.369420705582,117.57272760928426,98.99593312251874,0.8784411922063783,11,-0.0328382181159946,1134.0,1119.0,1115.5500000000002,1.016538926986688,1.0030926448836894,0,0.5625,0.1439164189346206,49,245,66.2472750201756
Saint Mary's,WCC,27-6,115.86974005524796,19,98.62316488078348,92,0.8645193969377051,42,27,6,11,3,11-3,0.5761832259734947,0.5487544568982676,0.5040294327714868,0.5761832259734947,0.5487544568982676,0.5040294327714868,0.7914856958711648,0.8173658240880813,105.75438675779992,102.13241176840503,105.75438675779992,102.13241176840503,113.80700575184554,98.70968061782446,114.70448990282055,97.30349492010475,0.8689867023885673,6,0.0749883771988324,1074.0,946.0,945.0374999999998,1.1364628387762392,1.001018478102721,0,0.7857142857142857,2.0320867200055397,31,27,66.07845060544146
Arizona St.,P10,22-11,110.90278170778154,53,94.45516049282207,38,0.8636662627505192,43,22,11,12,6,12-6,0.6341760103535975,0.5080959463322825,0.733282522108692,0.6341760103535975,0.5080959463322825,0.733282522108692,0.7528090543493234,0.7900028841375437,105.50884149483386,98.71259615345484,105.50884149483386,98.71259615345484,108.9947512650008,92.40604066289336,115.8493569512959,103.80104101934022,0.7795196041344302,8,-0.0353506524884608,1160.0,1092.0,1121.175,1.0346288491983855,0.973978192521239,0,0.6666666666666666,0.0938932752902376,50,249,60.90163537582857
San Diego St.,MWC,23-9,111.4513129608087,48,95.31411440619028,49,0.857992350924637,44,23,9,11,5,11-5,0.620373678796335,0.554893954086239,0.6264190357745709,0.620373678796335,0.554893954086239,0.6264190357745709,0.7524479768015133,0.7925599216421833,105.67881438864651,99.69225365023593,105.67881438864651,99.69225365023593,111.8859529379387,94.54378364647022,109.81112693901078,96.00396899090664,0.8242312279667495,10,0.028033368714366,1138.0,1020.0,1044.3125,1.0897121311867857,0.976719133401161,0,0.6875,1.4377842103313263,38,104,62.68622850675147
New Mexico,MWC,30-5,114.84410041946748,23,98.4721470022344,88,0.854298539071709,45,30,5,14,2,14-2,0.6068705048101108,0.5674214614264669,0.6268868318424249,0.6068705048101108,0.5674214614264669,0.6268868318424249,0.7814804380179039,0.8299803439154102,105.61918210802624,100.31409381749936,105.61918210802624,100.31409381749936,112.42643865241058,95.7633934274687,134.55899527729954,112.03710554597878,0.8915318958439317,9,0.13855449576457,1176.0,1063.0,1083.225,1.0856470262410858,0.9813289021209814,0,0.875,4.996310693134401,12,3,66.88146119821987
Virginia Tech,ACC,25-9,108.36745448984792,83,92.95745512704426,26,0.8537021507562796,46,25,9,10,6,10-6,0.6260647591124519,0.3928280348711474,0.8183823105068052,0.6260647591124519,0.3928280348711474,0.8183823105068052,0.7450206068967659,0.8728000080911817,106.04354595541908,100.504646220449,106.04354595541908,100.504646220449,108.5228672314515,91.6561792854408,112.92975545495308,100.40595534013671,0.7944174483760317,8,0.0576155771550515,1155.0,1133.0,1144.5875,1.0090971638253958,0.9898762654668168,0,0.625,2.264191756279499,30,50,66.6189090500504
Louisville,BE,20-13,114.83872704345316,24,98.58984967761585,90,0.8525126043453346,47,20,13,11,7,11-7,0.6995326645723299,0.5119918613321575,0.8177885094410646,0.6995326645723299,0.5119918613321575,0.8177885094410646,0.6876130143391288,0.8308210468162603,108.63467398603876,98.5835193001876,108.63467398603876,98.5835193001876,116.76314793872558,98.1083948640781,115.28716373484298,101.90062531243969,0.8052478154197705,14,-0.0101125133205381,1322.0,1275.0,1196.725,1.1046815266665273,1.06540767511333,0,0.6111111111111112,-0.105630646916033,60,189,65.8284214493585
Richmond,A10,26-9,109.09153090026687,71,93.91939652248476,33,0.8484028387641326,48,26,9,13,3,13-3,0.6312881744616953,0.5672022309023784,0.6527611267306537,0.6312881744616953,0.5672022309023784,0.6527611267306537,0.7476386166309422,0.7673539295064404,105.77719289665926,99.83817194937008,105.77719289665926,99.83817194937008,110.06231810111584,92.8275509730654,117.50156340783128,96.74574361990844,0.903366334283135,11,0.0731866760859571,1117.0,993.0,1050.2875,1.0635183223641145,0.9454554110184116,0,0.8125,2.7152878665491267,27,31,62.280677204122505
Cornell,Ivy,27-5,118.03661388741811,8,101.90044160365896,157,0.8442877711142525,49,27,5,13,1,13-1,0.4873346137733809,0.5657078922045087,0.3083706484475855,0.4873346137733809,0.5657078922045087,0.3083706484475855,0.7930212174747442,0.7453497638317723,101.74734200776072,101.73127211890944,101.74734200776072,101.73127211890944,114.130433955506,100.51941927294882,127.24639119499996,98.31383716121614,0.9510396934975512,7,0.1075012719065744,1043.0,816.0,886.0999999999999,1.1770680510100442,0.9208892901478388,0,0.9285714285714286,2.0181464974342465,32,10,64.1618790535112
Florida,SEC,21-13,113.336844515901,34,98.1519349195661,84,0.8394643890198359,50,21,13,9,7,9-7,0.6691281151475076,0.5008015146198319,0.7949104544562743,0.6691281151475076,0.5008015146198319,0.7949104544562743,0.6985892136274303,0.7951232425401329,106.9601788193999,99.03074351595204,106.9601788193999,99.03074351595204,115.0750528639171,98.69174765031724,135.32905488068536,115.23349376739708,0.8639639672469929,14,0.0109963737955866,1137.0,1109.0,1050.175,1.0826766967410193,1.0560144737781798,0,0.5625,-0.0195803513775488,59,145,64.1202149875358
VCU,CAA,27-9,113.80723148797344,30,98.60067505303556,91,0.8388128503726076,51,27,9,11,7,11-7,0.5492886110230101,0.5373445193701699,0.5298063428114226,0.5492886110230101,0.5373445193701699,0.5298063428114226,0.8408230470101197,0.87368099669517,103.18923425292884,101.19100783624816,103.18923425292884,101.19100783624816,114.31609882495472,99.51129734503692,123.50039566586972,104.79701453454852,0.8685866178419622,2,-0.0165330136594206,1377.0,1183.0,1211.9375000000002,1.1361972048888658,0.9761229436336444,0,0.6111111111111112,-2.5320459387797865,88,207,67.84698461002357
Memphis,CUSA,24-10,115.4981068875513,21,100.07211406164988,117,0.8387119376717359,52,24,10,13,3,13-3,0.5803543644203485,0.4646184443718734,0.6485718788258167,0.5803543644203485,0.4646184443718734,0.6485718788258167,0.7897149005203837,0.8201064414917089,104.88438169258646,101.04778985627917,104.88438169258646,101.04778985627917,118.65053039824096,102.07782412432974,123.21821166553036,107.5764472180801,0.8265231835606862,6,-0.0071582568046172,1213.0,1110.0,1061.1125000000002,1.1431398650001765,1.0460719292252234,0,0.8125,-0.8094179527813059,65,181,65.15746668644904
Mississippi,SEC,24-11,112.88414150524534,39,97.810418311737,79,0.8386618793569889,53,24,11,9,7,9-7,0.6465375811166248,0.4909032300202645,0.7554367698308052,0.6465375811166248,0.4909032300202645,0.7554367698308052,0.7321608180560096,0.7942810945664507,106.50166105358151,99.42137759236611,106.50166105358151,99.42137759236611,110.29932892730376,97.71508534158842,120.1237122206375,102.07090300631964,0.8667849477232873,10,0.0376921078565307,1172.0,1143.0,1114.0124999999998,1.052052827055352,1.0260208031777025,0,0.5625,0.4248428553756725,46,78,68.31861943322134
Wake Forest,ACC,20-11,107.57515964588478,95,93.62808469795854,28,0.8315822627179376,54,20,11,9,7,9-7,0.7099879249171857,0.5101718028151305,0.8256742266226196,0.7099879249171857,0.5101718028151305,0.8256742266226196,0.6714632831425598,0.8037324329091388,107.64925660917574,97.38224577867402,107.64925660917574,97.38224577867402,107.67095548993645,90.66951458701703,116.2194536098307,99.3390726235492,0.8587352183370948,13,0.0776866370481477,1112.0,1115.0,1128.3000000000002,0.9855534875476378,0.9882123548701583,0,0.5625,1.045961265912987,42,23,68.54073850185375
Illinois,B10,21-15,109.1006238750619,70,94.991949785944,43,0.8309678702302981,55,21,15,10,8,10-8,0.7017215801308646,0.5833481193975734,0.768806376930099,0.7017215801308646,0.5833481193975734,0.768806376930099,0.6861228336818801,0.7849425728862462,108.00248289958614,98.17441223832874,108.00248289958614,98.17441223832874,106.28787410612917,93.74872741716646,115.61298783512916,100.46419682342584,0.8341236762467252,13,0.0002814338100517,1167.0,1181.0,1164.025,1.0025557870320654,1.014583020124138,0,0.5555555555555556,-0.8489319507407322,66,168,66.38235205124786
Connecticut,BE,18-16,107.61232945203444,93,93.82018397234836,32,0.828819657423437,56,18,16,7,11,7-11,0.7285056455132848,0.5925403556625657,0.8156273490015494,0.7285056455132848,0.5925403556625657,0.8156273490015494,0.677200730116524,0.7791352019651666,109.26386599125352,97.86828549288472,109.26386599125352,97.86828549288472,105.24566636381424,91.38117913413949,121.56699396162432,102.14176656233012,0.8810271918483181,14,-0.0402632712374396,1232.0,1230.0,1230.4875,1.0012291876187285,0.9996038155609058,0,0.3888888888888889,-2.422837974695363,85,260,67.19931104670364
St. John's,BE,17-16,107.93750994651418,91,94.37508048904972,37,0.8240696619931883,57,17,16,6,12,6-12,0.7122630198273149,0.5401797628371364,0.8010147643827431,0.7122630198273149,0.5401797628371364,0.8010147643827431,0.6690239263173658,0.7752054902768176,109.26466862668596,98.989759009095,109.26466862668596,98.989759009095,104.50547173300724,93.78802390881104,110.70557874373944,98.21492560409084,0.7984660242216367,14,-0.0381219423697062,1168.0,1235.0,1193.6374999999998,0.9785215360609902,1.0346524803384614,0,0.3333333333333333,-2.267817952190821,81,254,64.25637751233093
Miami FL,ACC,19-13,113.29497319825263,35,99.17048402586371,100,0.8221928224781315,58,19,13,4,12,4-12,0.6209474576054343,0.2962144722747992,0.8350724186641536,0.6209474576054343,0.2962144722747992,0.8350724186641536,0.7194410949199902,0.9314829422980264,104.56287524573123,98.50703167703055,104.56287524573123,98.50703167703055,110.0647427630519,101.67608210477106,115.15239834171236,103.75721360002598,0.7682278941143273,12,-0.0238978243210575,1050.0,1131.0,1045.1375,1.0046524978770734,1.0821542619990192,0,0.25,-1.9869002887247784,78,228,64.63620960507184
Alabama,SEC,17-15,108.69346647179252,76,95.52638717909969,51,0.8153244259958657,59,17,15,6,10,6-10,0.6638662534628956,0.5262687543880277,0.7622667443301214,0.6638662534628956,0.5262687543880277,0.7622667443301214,0.7238023502759705,0.7995650320031895,107.26497091589589,99.27305651488231,107.26497091589589,99.27305651488231,105.50853246857385,91.85012227545629,126.96857781781117,111.02589065022754,0.8239042527616077,9,-0.0732383562134211,1042.0,1032.0,1047.05,0.99517692564825,0.9856262833675564,0,0.375,-3.9542928604888834,103,319,63.79818200845351
UAB,CUSA,25-9,104.74288554615956,142,92.0817524807986,20,0.8148090263254846,60,25,9,11,5,11-5,0.6025040117686615,0.5330852704809794,0.6492869114989132,0.6025040117686615,0.5330852704809794,0.6492869114989132,0.8102357464261851,0.8444367011997745,104.484339872763,100.26229068607736,104.484339872763,100.26229068607736,101.84998205951824,90.84319264028528,120.44223923435472,100.74278839866288,0.8863407244289039,4,0.0368319124327277,1048.0,1000.0,1062.7125,0.9861557100344636,0.9409882729336484,0,0.6875,-0.0164902120714967,58,81,64.04809311677528
USC,P10,16-14,98.08494539666091,249,86.56057912555491,1,0.8080482844423207,61,16,14,8,10,8-10,0.6662290141057478,0.5562968441743302,0.7395171273933597,0.6662290141057478,0.5562968441743302,0.7395171273933597,0.7271258714935912,0.7629870963579922,107.3630021654289,99.8063478731198,107.3630021654289,99.8063478731198,98.09783658795584,85.42831359365874,122.79279231339784,97.75625539825256,0.9322794532483208,10,-0.0654803806050299,1059.0,1039.0,1132.5875,0.9350270950368073,0.9173684152438552,0,0.4444444444444444,-3.7373333162388858,96,311,61.4470536567739
Seton Hall,BE,19-13,113.24246129065574,36,99.98073685973286,113,0.8072698663691859,62,19,13,9,9,9-9,0.6599765071577107,0.3859111185395613,0.8071979092279793,0.6599765071577107,0.3859111185395613,0.8071979092279793,0.7012643683554188,0.865245222285052,107.99308852665251,100.10225327567532,107.99308852665251,100.10225327567532,113.49861152723356,98.6896164291034,124.28000006283946,109.6581067653479,0.8083696704451111,15,0.0193811613956468,1350.0,1371.0,1264.55,1.067573445099047,1.0841801431339213,0,0.5,-0.4643161511068151,64,119,69.60720395802234
Wichita St.,MVC,24-10,109.3538056119396,68,96.88693979837608,67,0.8009119646799352,63,24,10,12,6,12-6,0.5834830125092867,0.4164802953663009,0.6542739521372399,0.5834830125092867,0.4164802953663009,0.6542739521372399,0.7987172015634919,0.8537531719402828,104.76002248393588,101.5490964569627,104.76002248393588,101.5490964569627,108.02966014674948,95.68329153384856,112.1734646038339,99.47103461565908,0.7993231936750027,5,0.0293838770662248,1212.0,1136.0,1148.3499999999997,1.0554273522880655,0.989245439108286,0,0.6666666666666666,-0.3205072164371316,62,98,64.25992549288196
Rhode Island,A10,26-10,113.12976179767772,37,100.4049624256454,126,0.7977393028340133,64,26,10,9,7,9-7,0.6304515535656827,0.5940780165720673,0.6195108009122069,0.6304515535656827,0.5940780165720673,0.6195108009122069,0.764382589889344,0.7963908077476785,105.72373360431033,99.7657477653334,105.72373360431033,99.7657477653334,112.80945712537589,101.03239508900532,120.96875308493756,107.28521465799534,0.7990675040071288,9,0.0900965405539281,1208.0,1138.0,1106.325,1.0919033737825683,1.0286308272885454,0,0.5625,0.3572715268764183,47,16,66.95504796656361
Boston College,ACC,15-16,111.91224812093245,44,99.3952670194788,102,0.7964125251413686,65,15,16,6,10,6-10,0.6668312350806266,0.4451635878787093,0.8573649102837053,0.6668312350806266,0.4451635878787093,0.8573649102837053,0.6954379741678854,0.8607529506708146,105.6149764278725,97.92678837441036,105.6149764278725,97.92678837441036,110.70047799156114,97.42111615078818,126.03984175664291,114.98825321115484,0.7417976598487797,12,-0.0758244470083981,1042.0,1093.0,1036.0625,1.00573083187549,1.0549556614586475,0,0.375,-4.462437184258226,112,322,64.15296022355145
Siena,MAAC,27-7,108.7293694150452,75,96.58424953627711,64,0.7961059942906682,66,27,7,17,1,17-1,0.5130048702324298,0.5724378767883119,0.4630590367401225,0.5130048702324298,0.5724378767883119,0.4630590367401225,0.8193268748318548,0.7214990417734303,101.47960000149595,100.66002590990034,101.47960000149595,100.66002590990034,111.10653985857437,95.99929295509018,104.96981172730598,95.31564279836974,0.7520371724521991,5,0.0765119973293689,1365.0,1128.0,1232.0624999999998,1.1078983411961651,0.9155379698676004,0,0.9444444444444444,1.0924171801592415,41,24,69.28624467725537
Murray St.,OVC,29-5,107.60705405176216,94,95.642136146572,52,0.7950332797923816,67,29,5,17,1,17-1,0.392228000969926,0.390833248972708,0.3311980264615872,0.392228000969926,0.390833248972708,0.3311980264615872,0.8789266765584606,0.8571904105103598,100.76282920912314,105.47822081682204,100.76282920912314,105.47822081682204,108.73339798497165,95.83048066933122,108.03692989144872,92.585332280409,0.8550706097049372,3,0.0571029973403172,1395.0,1095.0,1200.1500000000003,1.162354705661792,0.9123859517560302,0,0.9444444444444444,0.2304172267232375,48,51,65.45110462873514
Cincinnati,BE,19-16,106.86784554186588,112,95.12083332218748,47,0.7923447197080891,68,19,16,7,11,7-11,0.6966636614019065,0.5011091992405138,0.8158636953739972,0.6966636614019065,0.5011091992405138,0.8158636953739972,0.675857149250722,0.7729723295218737,108.57184539135088,98.74281591367809,108.57184539135088,98.74281591367809,107.42259014318316,95.86376406504084,111.64876427707024,97.42648973777202,0.8273537046896748,19,0.0160343143434282,1197.0,1260.0,1185.5625,1.0096473193104538,1.062786651905741,0,0.3888888888888889,-1.6145843233399042,71,127,65.0547619072258
Wright St.,Horz,20-12,108.52940686237258,79,97.07559330067926,69,0.7828934853274024,69,20,12,12,6,12-6,0.5493672933802524,0.5340803915313604,0.5356574188403027,0.5493672933802524,0.5340803915313604,0.5356574188403027,0.8024055480799175,0.7875881098056926,104.34794239470368,101.91110213846464,104.34794239470368,101.91110213846464,105.99361744285947,97.46552215056896,117.6394209401959,117.42081344015126,0.5053473339131243,5,-0.0487415176002503,1194.0,1093.0,1119.0125,1.0670122094257213,0.97675405770713,0,0.6666666666666666,-3.923111834504929,102,282,61.82279833197042
Iowa St.,B12,15-17,107.37615183129545,99,96.1003866499062,57,0.781745057349805,70,15,17,4,12,4-12,0.6828669506688918,0.4832988090464416,0.8562318921476265,0.6828669506688918,0.4832988090464416,0.8562318921476265,0.6652612027886714,0.8084801548323851,109.10916064589048,99.83294060006524,109.10916064589048,99.83294060006524,104.08913676599428,95.2228786984808,118.33787651985016,106.7618146328432,0.7656395301437839,14,-0.0475196157249264,1094.0,1187.0,1127.15,0.9705895399902408,1.0530985228230492,0,0.25,-4.122713579038732,106,278,67.62113609607103
North Carolina,ACC,20-17,106.91377169114337,108,95.69107795750476,54,0.7816524399252109,71,20,17,5,11,5-11,0.7134085487939821,0.5291874493397207,0.8490995669278582,0.7134085487939821,0.5291874493397207,0.8490995669278582,0.649387799647681,0.7655529484189952,108.31467323933067,97.8722156026965,108.31467323933067,97.8722156026965,104.09556831414189,97.60738856237305,113.21879532567549,103.02570626148324,0.7474299672426878,19,0.0483170507468836,1069.0,1159.0,1115.35,0.9584435379029004,1.039135697314744,0,0.3125,-2.71069949860776,89,62,70.19445643582877
Texas Tech,B12,19-16,108.7813046694564,74,97.43637381057528,74,0.7801616841338136,72,19,16,4,12,4-12,0.7109861061959221,0.5183592820411543,0.8595050631932067,0.7109861061959221,0.5183592820411543,0.8595050631932067,0.6626114469826169,0.8270763973301821,109.53471887763146,98.70099894059965,109.53471887763146,98.70099894059965,107.6089946268906,98.56539011660612,119.46134414322265,106.07917888011347,0.7967786467646202,18,0.0420694556658739,1166.0,1304.0,1178.8250000000005,0.989120522554238,1.1061862447776385,0,0.25,-1.9286363371718973,76,70,70.39282891965826
Missouri St.,MVC,24-12,111.79193766361612,45,100.18340239772186,119,0.7791680101080998,73,24,12,8,10,8-10,0.5754012584497443,0.4540745050135936,0.6566898538310545,0.5754012584497443,0.4540745050135936,0.6566898538310545,0.8287874467878852,0.8842428064841471,104.25051882547926,101.35579952437634,104.25051882547926,101.35579952437634,113.83515472290264,104.38990788296584,131.49567353678904,113.22919837722566,0.8481209322824024,3,-0.0201127066263143,1299.0,1266.0,1169.8125,1.1104343644814874,1.0822247154992788,0,0.4444444444444444,-4.315683682410864,110,219,64.37549490390522
South Florida,BE,20-13,107.21927974141214,102,96.20179806309162,61,0.7767666545446459,74,20,13,9,9,9-9,0.6800962078140664,0.4790593938281066,0.8085147524757174,0.6800962078140664,0.4790593938281066,0.8085147524757174,0.726055114583828,0.9012476024700714,108.42094769814156,99.51133438730996,108.42094769814156,99.51133438730996,108.27402753085758,98.56003572384772,112.80098248807766,105.30168673337816,0.6880781045188352,11,0.0389594115034387,1233.0,1297.0,1190.175,1.0359821034721786,1.0897557081941731,0,0.5,-0.9834466253901064,68,74,63.764225417328845
N.C. State,ACC,20-16,105.83370215264864,127,95.0523800248325,45,0.7747920410098856,75,20,16,5,11,5-11,0.6803989844192948,0.4466035573074455,0.8391831209965068,0.6803989844192948,0.4466035573074455,0.8391831209965068,0.6926605214594241,0.8622502996289217,106.51246888980975,97.99157653849468,106.51246888980975,97.99157653849468,107.23875378607352,97.17110748824152,115.2118010011819,99.91390076010592,0.8373073861469862,14,0.0296463435841691,1047.0,1120.0,1067.8625,0.980463308712498,1.0488241697784124,0,0.3125,0.0,56,97,63.90257408979837
Michigan,B10,14-17,106.92555400819506,107,96.10478907047928,58,0.7732891096560701,76,14,17,7,11,7-11,0.700489083769654,0.5898662744981541,0.7676535049193522,0.700489083769654,0.5898662744981541,0.7676535049193522,0.6731628276249347,0.7605143964351307,108.45517433859276,98.24275282578266,108.45517433859276,98.24275282578266,105.202361471676,93.93056942754622,119.6945139603514,103.49055197372157,0.8419512056642592,12,-0.0592023614189746,1084.0,1090.0,1081.3874999999998,1.0024158777496506,1.0079643051172684,0,0.3888888888888889,-4.734193405878258,116,301,61.574896749526445
Marshall,CUSA,21-10,109.87228520947612,61,99.45362025965284,104,0.7587270561167768,77,21,10,11,5,11-5,0.5627225604881498,0.4967313341169932,0.607926266161713,0.5627225604881498,0.4967313341169932,0.607926266161713,0.8193395383753533,0.8227340571477347,104.07478956870452,101.33337902847109,104.07478956870452,101.33337902847109,111.49253520966776,98.26288337394683,124.73688784583712,110.01995587723096,0.8090371353307935,4,0.0176028713522673,1245.0,1114.0,1128.5624999999998,1.1031732845987707,0.9870964169020326,0,0.6875,-1.8414450986172497,73,124,68.43750792668128
Colorado,B12,13-16,113.57136658447672,31,103.00020511313888,180,0.7546475483854433,78,13,16,6,10,6-10,0.6848843331389619,0.4534583730391024,0.8524989687766161,0.6848843331389619,0.4534583730391024,0.8524989687766161,0.671807889709462,0.8599893679233898,107.37088865449672,97.69989898256756,107.37088865449672,97.69989898256756,114.15042382789912,100.60730219083392,123.37622130976575,113.51240545330604,0.7227717035490131,11,-0.0488770193565983,1175.0,1249.0,1118.4875,1.0505258217011813,1.116686596855128,0,0.375,-4.5133869245979685,114,283,66.91708955694357
Wofford,SC,25-9,104.76403860638683,141,95.01957940210326,44,0.7544924195576919,79,25,9,15,3,15-3,0.4761085112451526,0.5704816335865878,0.3849451170762277,0.4761085112451526,0.5704816335865878,0.3849451170762277,0.8405901002256023,0.748828096585522,102.76347494061132,103.4439773681598,102.76347494061132,103.4439773681598,102.64277651340264,94.95392731045378,109.52838059260677,97.18984882701793,0.7980982366776953,4,0.0293312523649998,1268.0,1101.0,1188.775,1.0666442346112597,0.9261634876238144,0,0.8333333333333334,-1.701110939054756,72,100,63.014441092821585
Nevada,WAC,20-13,113.37901232792348,33,102.94723228221989,177,0.7521248439694157,80,20,13,11,5,11-5,0.5980693492940434,0.6155115041564205,0.558920032151166,0.5980693492940434,0.6155115041564205,0.558920032151166,0.7786115100534061,0.7370855171658887,106.74388822854222,102.23309314797002,106.74388822854222,102.23309314797002,109.97221885720823,102.53973613533942,131.06973989101556,116.36684487324617,0.7971040179319371,7,-0.0012199770921486,1242.0,1192.0,1128.575,1.100502846509979,1.056199189243072,0,0.6875,-3.787615736598582,99,172,68.21334030804333
